Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Sample Analytical Group,Public Sample ID,Public Sample Canister ID,Depth,Depth - Log Corrected,Depth Bottom,Depth Units,Depth - Feet,Depth Bottom - Feet,Depth - Meters,Depth Bottom - Meters,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,Estimated Bulk Density (gm/cm^3),Leco TOC (wt percent),Hydrocarbon - S1 (mg/g),Hydrocarbon - S2 (mg/g),CO2 - S3 (mg/g),S2/S3 Ratio,RTI (percent Vbo),Production Index,Tmax (degrees C),H Index,O2 Index,Normalized Oil Content,Ro Calculated (percent),Ro Measured (percent),Ro Measurements,Ro Confidence,TOC Data Source (non isotherm sample),TOC Instrument Type (non isotherm sample),TOC Sample State (non isotherm sample)
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926763,,,,8549.5,8566,,feet,8549.5,,2605.89,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.34,1.44,1.25,0.27,4.62962963,,0.535,440,368,79,424,0.76,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926720,,,,8334.5,8352.5,,feet,8334.5,,2540.36,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.21,1.94,1.68,0.6,2.8,,0.536,440,139,50,160,0.76,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927563,,,,8522.45,8539.45,,feet,8522.45,,2597.64,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.17,0.32,0.63,0.24,2.625,,0.337,433,371,141,188,0.63,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927512,,,,8395.5,8412.5,,feet,8395.5,,2558.95,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.65,1.94,1.71,0.27,6.333333333,,0.532,447,104,16,118,0.89,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926755,,,,8510.5,8527.5,,feet,8510.5,,2594,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,5.23,2.74,3.13,0.41,7.634146341,,0.467,482,60,8,52,1.52,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926753,,,,8500,8517.5,,feet,8500,,2590.8,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.86,1.14,1.18,0.31,3.806451613,,0.491,441,137,36,133,0.78,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926743,,,,8450.5,8468.5,,feet,8450.5,,2575.71,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.18,1.75,1.79,0.32,5.59375,,0.494,455,82,15,80,1.03,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926740,,,,8435.5,8453.5,,feet,8435.5,,2571.14,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.68,1.68,1.85,0.43,4.302325581,,0.476,448,110,26,100,0.9,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926728,,,,8374.5,8392,,feet,8374.5,,2552.55,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.15,1.42,1.54,0.29,5.310344828,,0.48,438,134,25,123,0.72,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927555,,,,8503.5,8520.5,,feet,8503.5,,2591.87,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.75,1.96,1.48,0.34,4.352941176,,0.57,436,85,19,112,0.69,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927514,,,,8400.5,8417.5,,feet,8400.5,,2560.47,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.63,1.99,1.81,0.27,6.703703704,,0.524,440,111,17,122,0.76,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927485,,,,8327.55,8345.55,,feet,8327.55,,2538.24,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.64,3.34,1.89,0.54,3.5,,0.639,441,115,33,204,0.78,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926764,,,,8554.5,8571,,feet,8554.5,,2607.41,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.17,0.54,0.77,0.29,2.655172414,,0.412,436,453,171,318,0.69,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927570,,,,8541.15,8557.65,,feet,8541.15,,2603.34,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.12,0.23,0.51,0.25,2.04,,0.311,432,425,208,192,0.62,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927548,,,,8486.7,8504.2,,feet,8486.7,,2586.75,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.8,3.04,1.63,0.35,4.657142857,,0.651,441,91,19,169,0.78,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927528,,,,8436.55,8454.55,,feet,8436.55,,2571.46,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.5,1.31,1.38,0.29,4.75862069,,0.487,445,92,19,87,0.85,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927505,,,,8377.5,8395,,feet,8377.5,,2553.46,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.79,1.43,1.51,0.3,5.033333333,,0.486,432,84,17,80,0.62,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927576,,,,8555.65,8572.15,,feet,8555.65,,2607.76,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.16,0.39,0.72,0.26,2.769230769,,0.351,433,450,163,244,0.63,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927567,,,,8533.35,8549.85,,feet,8533.35,,2600.97,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.12,0.3,0.53,0.13,4.076923077,,0.361,438,442,108,250,0.72,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927539,,,,8463.5,8481.5,,feet,8463.5,,2579.67,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.5,1.63,1.56,0.26,6,,0.511,452,104,17,109,0.98,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927533,,,,8448.45,8466.45,,feet,8448.45,,2575.09,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.71,1.19,1.3,0.23,5.652173913,,0.478,,76,13,70,,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926746,,,,8465.5,8483.5,,feet,8465.5,,2580.28,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.65,1.3,1.47,0.28,5.25,,0.469,449,89,17,79,0.92,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926745,,,,8460.5,8478.5,,feet,8460.5,,2578.76,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.82,1.28,1.46,0.3,4.866666667,,0.467,445,80,16,70,0.85,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926756,,,,8514.5,8531.5,,feet,8514.5,,2595.22,,,,,Shallow Marine - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.31,0.53,0.8,0.29,2.75862069,,0.398,437,258,94,171,0.71,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927556,,,,8506.4,8523.4,,feet,8506.4,,2592.75,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.72,1.48,1.29,0.27,4.777777778,,0.534,439,75,16,86,0.74,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927545,,,,8478.5,8496.5,,feet,8478.5,,2584.25,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.86,1.41,1.54,0.31,4.967741935,,0.478,443,83,17,76,0.81,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927486,,,,8330.45,8347.45,,feet,8330.45,,2539.12,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.71,2.76,1.95,0.54,3.611111111,,0.586,444,114,32,161,0.83,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927484,,,,8325.55,8343.55,,feet,8325.55,,2537.63,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.68,3.07,2.04,0.46,4.434782609,,0.601,440,121,27,183,0.76,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927575,,,,8552.55,8569.05,,feet,8552.55,,2606.82,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.15,0.54,0.74,0.31,2.387096774,,0.422,430,493,207,360,0.58,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927536,,,,8456.5,8474.5,,feet,8456.5,,2577.54,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.6,1.41,1.44,0.29,4.965517241,,0.495,444,90,18,88,0.83,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927530,,,,8441.5,8459.5,,feet,8441.5,,2572.97,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.4,1.11,1.25,0.27,4.62962963,,0.47,440,89,19,79,0.76,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927501,,,,8367.45,8384.95,,feet,8367.45,,2550.4,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.45,1.92,1.71,0.27,6.333333333,,0.529,433,118,19,132,0.63,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926744,,,,8455.5,8473.5,,feet,8455.5,,2577.24,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.04,1.5,1.66,0.29,5.724137931,,0.475,455,81,14,74,1.03,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927559,,,,8513.5,8530.5,,feet,8513.5,,2594.91,,Eagle Ford,Eagle Ford Shale,,Shallow Marine - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.11,0.22,0.52,0.22,2.363636364,,0.297,436,473,200,200,0.69,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927544,,,,8476.45,8493.95,,feet,8476.45,,2583.62,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.32,1.12,1.35,0.34,3.970588235,,0.453,440,102,26,85,0.76,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927538,,,,8461.45,8479.45,,feet,8461.45,,2579.05,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.89,1.27,1.35,0.31,4.35483871,,0.485,,71,16,67,,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927534,,,,8451.5,8469.5,,feet,8451.5,,2576.02,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.03,1.69,1.72,0.26,6.615384615,,0.496,496,85,13,83,1.77,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926724,,,,8354.5,8372,,feet,8354.5,,2546.45,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.22,3.01,2.15,0.33,6.515151515,,0.583,474,97,15,136,1.37,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927571,,,,8543.35,8559.85,,feet,8543.35,,2604.01,,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.09,0.56,0.78,0.29,2.689655172,,0.418,441,867,322,622,0.78,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927547,,,,8483.4,8501.4,,feet,8483.4,,2585.74,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.17,1.28,1.54,0.43,3.581395349,,0.454,433,132,37,109,0.63,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927477,,,,8322.55,8340.55,,feet,8322.55,,2536.71,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.81,2.9,2.07,0.52,3.980769231,,0.584,439,114,29,160,0.74,,,,Weatherford International,,Whole Rock
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927522,,,,8420.5,8437.5,,feet,8420.5,,2566.57,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.89,3.19,2.58,0.31,8.322580645,,0.553,482,89,11,110,1.52,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927656,,,,8511.7,8528.7,,feet,8511.7,,2594.37,,,,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,5.16,3.29,3.11,0.34,9.147058824,,0.514,470,60,7,64,1.3,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927627,,,,8438.5,8456.5,,feet,8438.5,,2572.05,,,,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.62,1.22,1.36,0.3,4.533333333,,0.473,441,84,19,75,0.78,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927614,,,,8405.5,8422.5,,feet,8405.5,,2562,,,,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.01,2.2,1.94,0.3,6.466666667,,0.531,477,97,15,109,1.43,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927646,,,,8486.7,8504.2,,feet,8486.7,,2586.75,,,,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.8,3.04,1.63,0.35,4.657142857,,0.651,441,91,19,169,0.78,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927588,,,,8340.5,8358.5,,feet,8340.5,,2542.18,,,,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.86,2.39,2.02,0.56,3.607142857,,0.542,464,109,30,128,1.19,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46926769,,,,8329.5,8346.5,,feet,8329.5,,2538.83,,,,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.05,1.54,1.21,0.47,2.574468085,,0.56,437,115,45,147,0.71,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927624,,,,8431.5,8449.5,,feet,8431.5,,2569.92,,,,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.14,2.93,2.54,0.32,7.9375,,0.536,482,81,10,93,1.52,,,,Weatherford International,,Whole Rock
10157829,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H (non-JIP),,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927619,,,,8417.5,8434.5,,feet,8417.5,,2565.65,,,,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.97,1.21,1.11,0.4,2.775,,0.522,442,114,41,125,0.8,,,,Weatherford International,,Whole Rock
