Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Public Sample ID,Public Sample Canister ID,Depth,Depth Bottom,Depth Units,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,CEC,CEC Units,Qv,Qv Units,Stress,Porosity,Porosity - Sidewall,Porosity - Whole Core,Permeability - Gas,Permeabiliy - Sidewall,Permeability - Klinkenberg Calculated,Permeability - Klinkenberg,Permeability - Gas Calculated,Permeability - Whole Core (Horizontal),Permeability - Whole Core (Rotated),Permeability - Whole Core (Vertical),Slippage Factor (B),Inertial Resistance Factor (Beta),Alpha,Grain Density,XRD Smectite,XRD Chlorite,XRD Illite,XRD Kaolinite,XRD Mixed-Layer,XRD Mixed-Layer Type,XRD Mixed-Layer Expandable Min,XRD Mixed-Layer Expandable Max,XRD Total Clay
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851560,,,12729,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.7,0,61.3,REG I/S,10,20,21.5
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851561,,,12740,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41.1,0,58.9,REG I/S,10,20,25
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851562,,,12750,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.5,1.9,59.6,REG I/S,10,20,28.4
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851563,,,12763,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.9,0,74.1,REG I/S,10,20,21
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851564,,,12773,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.2,0,74.8,REG I/S,10,20,18.5
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851565,,,12784,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.3,6.8,67.9,REG I/S,10,20,15.5
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851566,,,12796,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.8,26.2,7.6,61.4,REG I/S,10,20,17.8
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851567,,,12808,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.5,0,78.5,REG I/S,10,20,2
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851568,,,12818,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.1,5.7,78.2,REG I/S,10,20,18.4
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851569,,,12827,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21,0,79,REG I/S,10,20,10.1
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851570,,,12847,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.4,24.1,5.9,66.6,REG I/S,10,20,4
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851571,,,12858,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.4,20.8,21.2,51.5,REG I/S,10,20,16.2
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851572,,,12872,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.9,21,27,44.1,REG I/S,10,20,5.8
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46851573,,,12882,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.5,27.3,20.2,45,REG I/S,10,20,40.7
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46857914,PH-M1H-01,2426,12663,12664,feet,,,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6110,6086,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46857948,PH-M1H-07,2251,12724.5,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46857949,PH-M1H-14,2372,12803,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46857950,PH-M1H-20,2441,12867.5,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858990,PH-M1H-02,2362,12674,12675,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6265,6262,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858991,PH-M1H-03,2153,12683,12684,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6460,6454,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858992,PH-M1H-04,2132,12694,12695,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5770,5764,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858993,PH-M1H-05,2328,12703,12704,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6425,6414,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858994,PH-M1H-06,2195,12713,12714,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6280,6276,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858995,PH-M1H-07,2251,12723,12724,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6040,6018,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858996,PH-M1H-08,2331,12734,12735,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6285,6282,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858997,PH-M1H-09,2290,12744,12745,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5995,5986,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858998,PH-M1H-10,2260,12757,12758,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5595,5592,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46858999,PH-M1H-11,2140,12767,12768,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5430,5420,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859000,PH-M1H-12,2196,12778,12779,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5775,5772,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859001,PH-M1H-13,2446,12790,12791,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5695,5672,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859002,PH-M1H-14,2372,12802,12803,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5435,5428,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859003,PH-M1H-15,2151,12812,12813,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5675,5662,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859004,PH-M1H-16,2183,12821,12822,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5920,5902,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859005,PH-M1H-17,2428,12832,12833,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5865,5860,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859006,PH-M1H-18,2125,12841,12842,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6210,6202,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859007,PH-M1H-19,2436,12852,12853,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5870,5866,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859008,PH-M1H-20,2441,12866,12867,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,5705,5682,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859009,PH-M1H-21,2235,12876,12877,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6085,6072,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46859010,PH-M1H-22,2412,12885,12886,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,1,1,4,inches,,,6285,6284,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46929187,,,12804,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46929188,,,12869.5,,feet,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849282,,,6635.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,23.6,25.7,44.7,REG I/S,20,25,40
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849284,,,6643.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.8,25.9,23.7,39.7,REG I/S,20,25,44.7
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849285,,,6651.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,29.6,22.5,39.9,REG I/S,20,25,50.4
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849287,,,6654.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849288,,,6659.4,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.5,12.8,53.8,27.9,REG I/S,20,25,65.6
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849289,,,6659.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,18.9,28.3,45.8,REG I/S,20,25,45.9
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849292,,,6667,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849293,,,6667.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.3,18.2,37.9,38.7,REG I/S,20,25,42.9
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849295,,,6675.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.8,24.2,25.8,42.2,REG I/S,20,25,32.7
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46849298,,,6683.5,,feet,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.8,25.2,27.8,39.2,REG I/S,20,25,38.8
