Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Sample Analytical Group,Public Sample ID,Public Sample Canister ID,Depth,Depth - Log Corrected,Depth Bottom,Depth Units,Depth - Feet,Depth Bottom - Feet,Depth - Meters,Depth Bottom - Meters,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,CSG - Total (API Units),"CSG - Total, Uranium Free (API Units)",CSG - Uranium (API Units),CSG - Uranium (ppm),CSG - Thorium (API Units),CSG - Thorium (ppm),CSG - Potassium (API Units),CSG - Potassium (percent),CSG - Uranium Normalized,CSG - Thorium Normalized,CSG - Potassium Normalized,Desorption Bath Temperature,Desorption Bath Temperature Units,Estimated Bulk Density (gm/cm^3),Gas Desorbed - First Hour (cm^3),Gas Desorbed - Terminal (cm^3),Gas Desorbed - Terminal Collection Time (hrs),"Lost Gas (USBM Method), Volume (percent)","Lost Gas (USBM Method), Content (scf/ton)","Measured Gas, Volume (percent)","Measured Gas, Content (scf/ton)","Crushed Gas, Volume (percent)","Crushed Gas, Content (scf/ton)","Total, content (scf/ton)",Apparent Diffusivity (sec^-1),Apparent Sorption Time (hours),"Calorific Value, Dry (Btu/ft^3)","Calorific Value, Saturated (Btu/ft^3)","Apparent Sorbed Gas Composition C1 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition C2 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition C3 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition CO2 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition Total (mole percent, adjusted for air)",Methane Langmuir Parameter - Slope,Methane Langmuir Parameter - Intercept,Methane Langmuir Parameter - R2,Methane Langmuir Parameter Variation - Intercept (psi*ton/scf),Methane Langmuir Parameter Variation - Slope (ton/scf),Methane Langmuir Parameter Variation GsL (scf/ton),Methane Langmuir Parameter Variation PL (psia),Methane Langmuir Parameter - Langmuir Volume (scf/ton),Methane Langmuir Parameter - Langmuir Pressure (psia),Methane Langmuir Parameter - Pressure (Midpoint) (psia),Methane Langmuir Parameter - Storage Capacity (scf/ton),Methane Langmuir Parameter - Gibbs Corrected Langmuir Volume (scf/ton),Methane Langmuir Parameter - Gibbs Corrected Langmuir Pressure (psia),Methane Langmuir Parameter - Gibbs Corrected Storage Capacity (scf/ton),Methane Langmuir Parameter - Adsorbed Gas Density (gm/cm^3),Ethane Langmuir Parameter - Slope,Ethane Langmuir Parameter - Intercept,Ethane Langmuir Parameter - R2,Ethane Langmuir Parameter Variation - Intercept (psi*ton/scf),Ethane Langmuir Parameter Variation - Slope (ton/scf),Ethane Langmuir Parameter Variation GsL (scf/ton),Ethane Langmuir Parameter Variation PL (psia),Ethane Langmuir Parameter - Langmuir Volume (scf/ton),Ethane Langmuir Parameter - Langmuir Pressure (psia),Ethane Langmuir Parameter - Pressure (Midpoint) (psia),Ethane Langmuir Parameter - Storage Capacity (scf/ton),Nitrogen Langmuir Parameter - Slope,Nitrogen Langmuir Parameter - Intercept,Nitrogen Langmuir Parameter - R2,Nitrogen Langmuir Parameter Variation - Intercept (psi*ton/scf),Nitrogen Langmuir Parameter Variation - Slope (ton/scf),Nitrogen Langmuir Parameter Variation GsL (scf/ton),Nitrogen Langmuir Parameter Variation PL (psia),Nitrogen Langmuir Parameter - Langmuir Volume (scf/ton),Nitrogen Langmuir Parameter - Langmuir Pressure (psia),Nitrogen Langmuir Parameter - Pressure (Midpoint) (psia),Nitrogen Langmuir Parameter - Storage Capacity (scf/ton),Mixture Langmuir Parameter - Slope,Mixture Langmuir Parameter - Intercept,Mixture Langmuir Parameter - R2,Mixture Langmuir Parameter - Langmuir Volume (scf/ton),Mixture Langmuir Parameter - Langmuir Pressure (psia),Mixture Langmuir Parameter - Pressure (Midpoint) (psia),Mixture Langmuir Parameter - Storage Capacity (scf/ton),QRP Water Saturation (percent),QRP Total Porosity (percent),QRP Pore Volume (cm^3) - Fluid (NMR),QRP Pore Volume (cm^3) - Gas (He),QRP Pore Volume (cm^3) - Total,GSC Combustible Gas Content,GSC Gas Filled Porosity (percent),GSC Bulk Density (gm/cm^3),GSC Permeability NCS (psi),GSC Permeability Fresh-State Pulse-Decay Permeability (Keg) (md),"Porosity - Total (percent, 800 psi NCS)","Permeability - Klinkenberg (md, 800 psi NCS)",Grain Density (gm/cm^3),"Porosity - Total (percent at NCS, as received samples)","Permeability - Klinkenberg (md at NCS, as received samples)","NCS (psi, as received samples)","Porosity - Total (percent at NCS, dried samples)","Permeability - Klinkenberg (md at NCS, dried samples)","NCS (psi, dried samples)",Sample drying method,GRI Oil Density Used for Calculations (gm/cm^3),GRI Matrix Permeability (md),GRI Matrix Permeability - Absolute (md),GRI Bulk Density (gm/cm^3),GRI Grain Density (gm/cm^3),GRI Total Porosity (percent),GRI Gas Filled Porosity (percent),GRI Hydrocarbon Filled Porosity (percent),GRI Water Filled Porosity (percent),GRI Saturations - Sg (percent),GRI Saturations - So (percent Vp),GRI Saturations - So (percent Vb),GRI Saturations - Sw (percent),GRI Saturations - OBM Filtrate (percent),GRI Saturations Total,GRI Critical Gas Saturation (percent),GRI Critical Wetting Phase Saturation (percent),GRI Corey Type Parameter,GRI Matrix Permeability - Dry Gas Basis (md),GRI Data Source,TRA Saturations - Gas,TRA Saturations - Oil,TRA Saturations - Water,TRA Saturations - Bound Hydrocarbon,TRA Saturations - Bound Clay Water,TRA Saturations - Units,TRA Porosity,TRA Porosity - Gas Filled,TRA Porosity - Units,TRA Permeability - Pressure Decay,TRA Permeability - Units,TRA Density - Dry Grain,TRA Density - Grain,TRA Density - Bulk,TRA Density - Units,TRA Data Source,XRD Bulk Rock Quartz (weight percent),XRD Bulk Rock K-Feldspar (weight percent),XRD Bulk Rock Plagioclase (weight percent),XRD Bulk Rock Calcite (weight percent),XRD Bulk Rock Dolomite (weight percent),XRD Bulk Rock Siderite (weight percent),XRD Bulk Rock Pyrite (weight percent),XRD Bulk Rock Marcasite (weight percent),XRD Bulk Rock Fluorapatite (weight percent),XRD Bulk Rock Gypsum (weight percent),XRD Bulk Rock Sphalerite (weight percent),XRD Bulk Rock Barite (weight percent),XRD Bulk Rock Other (weight percent),XRD Bulk Rock Total Clay (weight percent),XRD Clay Fraction Kaolinite (weight percent),XRD Clay Fraction Illite (weight percent),XRD Clay Fraction Chlorite (weight percent),XRD Clay Fraction Smectite (weight percent),XRD Clay Fraction Mixed-Layer (weight percent),XRD Clay Fraction Mixed-Layer Type,XRD Clay Fraction Mixed-Layer Expanable Clay (percent) - Minimum,XRD Clay Fraction Mixed-Layer Expanable Clay (percent) - Maximum,XRD Bulk Rock Quartz (volume percent),XRD Bulk Rock K-Feldspar (volume percent),XRD Bulk Rock Plagioclase (volume percent),XRD Bulk Rock Calcite (volume percent),XRD Bulk Rock Dolomite (volume percent),XRD Bulk Rock Siderite (volume percent),XRD Bulk Rock Pyrite (volume percent),XRD Bulk Rock Marcasite (volume percent),XRD Bulk Rock Fluorapatite (volume percent),XRD Bulk Rock Gypsum (volume percent),XRD Bulk Rock Sphalerite (volume percent),XRD Bulk Rock Barite (volume percent),XRD Bulk Rock Other (volume percent),XRD Bulk Rock Vclay (volume percent),XRD Bulk Rock Kerogen (volume percent),"XRD CEC fixed, calculated","XRD Qv, calculated","XRD Clay-Bound Water, calculated",XRD Calculated Grain Density (gm/cm^3),Static Confining Stress (psi),Static Compressive Strength (10^3 psi),Static Youngs Modulus (10^6 psi),Static Poissons Ratio,Confining Stress 1 - Confining Stress (psi),Confining Stress 1 - Compressive Strength (10^3 psi),Confining Stress 2 - Confining Stress (psi),Confining Stress 2 - Compressive Strength (10^3 psi),Confining Stress 3 - Confining Stress (psi),Confining Stress 3 - Compressive Strength (10^3 psi),Confining Stress 4 - Confining Stress (psi),Confining Stress 4 - Compressive Strength (10^3 psi),Mohr-Coulomb - Slope s1 vx s3,Mohr-Coulomb - UCS (psi),Mohr-Coulomb - Linear Cohesion (psi),Mohr-Coulomb - Angle of Internal Friction (deg),Mohr-Coulomb - Coefficient Internal Friction,Axial Pressure (psi) - Reservoir NCS,Bulk Density (g/cm^3) - Reservoir NCS,Velocity - Vp (ft/sec) - Reservoir NCS,Velocity - Vs (ft/sec) - Reservoir NCS,Poissons Ratio - Reservoir NCS,Dynamic Moduli x 10^6 psi - Bulk (K) - Reservoir NCS,Dynamic Moduli x 10^6 psi - Youngs (E) - Reservoir NCS,Dynamic Moduli x 10^6 psi - Shear (G) - Reservoir NCS,Axial Pressure (psi) - High Axial Pressure,Velocity - Vp (ft/sec) - High Axial Pressure,Velocity - Vs (ft/sec) - High Axial Pressure,Poissons Ratio - High Axial Pressure,Dynamic Moduli x 10^6 psi - Bulk (K) - High Axial Pressure,Dynamic Moduli x 10^6 psi - Youngs (E) - High Axial Pressure,Dynamic Moduli x 10^6 psi - Shear (G) - High Axial Pressure,Proppant Embedment (20/40 Econoprop) At 10000 psi (mm),Leco TOC (wt percent),"Leco TOC, Isotherm Sample (wt percent)",Hydrocarbon - S1 (mg/g),Hydrocarbon - S2 (mg/g),CO2 - S3 (mg/g),S2/S3 Ratio,RTI (percent Vbo),Production Index,Tmax (degrees C),H Index,O2 Index,Normalized Oil Content,Ro Calculated (percent),Ro Measured (percent),Ro Measurements,Ro Confidence,TOC Sample State (non isotherm sample),TOC Data Source (non isotherm sample),TOC Instrument Type (non isotherm sample),Amorphinite - White Light - Content,Amorphinite - UV Fluorescence - Content,Amorphinite - UV Fluorescence - Color,Algae - UV Fluorescence - Content,Algae - UV Fluorescence - Color,Spores - UV Fluorescence - Content,Spores - UV Fluorescence - Color,Other - UV Fluorescence - Form,Other - UV Fluorescence - Content,Other - UV Fluorescence - Color,Bitumen,Phytoclasts Composition - Liptinite - Content,Phytoclasts Composition (percent) - Liptinite - Algae,Phytoclasts Composition (percent) - Liptinite -Spores,Phytoclasts Composition (percent) - Liptinite - Cuticle,Phytoclasts Composition (percent) - Liptinite - Resin,Phytoclasts Composition (percent) - Vitr,Phytoclasts - Inert Reworked,Isotopes - Del 13C Methane,Isotopes - Del D Methane
10090822,42163334330000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.873689,-98.947475,Ef Energy,Johnston #1,,,,Gulf Coast,USA,Texas,Frio,,,541,,526,feet,541,,526,164.9,,160.32,46883045,,-,,5903.2,5903.85,,feet,5903.2,,1799.3,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,2.374,,1.144,0.143,10.888,2.722,13.328,0.833,0.0451,0.4293,0.5256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.00006,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045365,42311343050000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.302852,-98.621896,XTO,Virginia Fee C #3-H,,,Hawkville,Gulf Coast,USA,Texas,Mcmullen,,,,,280,feet,,,280,,,85.34,46886499,,,,12487,12508,,feet,12487,,3806.04,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,WLC,,,,,,,,,,,,,,,77.515,,14.72,1.84,45.86,11.465,32.24,2.015,0.1586,0.4941,0.3473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,20.889,2.265,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045365,42311343050000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.302852,-98.621896,XTO,Virginia Fee C #3-H,,,Hawkville,Gulf Coast,USA,Texas,Mcmullen,,,,,280,feet,,,280,,,85.34,46886500,,,,12618.5,12641,,feet,12618.5,,3846.12,,,,,,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,30.806,5.317,0.251,,,,,,,,,,,,,,3060,2.631,14130,8138,0.252,3.950339,5.881001,2.348872,10000,15699,8711,0.278,5.15345,6.877381,2.691566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046628,42177321510000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.518363,-97.25077,Penn Virginia,Hawn Holt 1H,,,Eagleville,Gulf Coast,USA,Texas,Gonzales,,,412,,387,feet,412,,387,125.58,,117.96,46886506,,,,10485,10497,,feet,10485,,3195.83,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270,9.03,3.448,0.247,0,2.235,935,6.697,1270,9.03,2805,11.215,3.131,2903,820,31.05,0.6,1000,2.548,13067,7458,0.258,3.317624,4.809631,1.911041,10900,17313,9123,0.308,6.4842,7.478936,2.859434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829262,,,,12719.25,12732.25,,feet,12719.25,,3876.83,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.000000244,,2.611,2.706,4.36,2.1364,2.304696,2.055304,49,3.86,,47.14,0,100,,,,,Core Laboratories,,,,,,,,,,,,,,,,,2.8,0,3.3,82.7,0,0,1.5,0.9,0,0,0,0,0,8.6,0,26.6,0,0,73.4,REG I/S,25,35,2.8,0,3.4,81.3,0,0,0.8,0.5,0,0,0,0,0,8.7,2.5,3.85,2.29,3.36,2.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829263,,,,12744.15,12755.65,,feet,12744.15,,3884.42,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.000000598,0.000368,2.528,2.704,7.8,4.10826,5.07858,2.72142,52.67,12.44,,34.89,0,100,20,0,7.1,6.30E-06,Core Laboratories,,,,,,,,,,,,,,,,,13.7,0.4,2.6,61.6,0,0,3,1.7,0,0,0,0,0,17,0,37.7,0,0,62.3,REG I/S,25,35,13.6,0.4,2.7,59.9,0,0,1.6,0.9,0,0,0,0,0,16.9,3.9,7.11,2.27,5.98,2.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829264,,,,12789.45,12802.45,,feet,12789.45,,3898.22,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.00000479,0.00128,2.39,2.64,11.24,6.115684,8.818904,2.421096,54.41,24.05,,21.54,0,100,20,0,6.6,0.000161467,Core Laboratories,,,,,,,,,,,,,,,,,18.5,0,2.7,56.4,0.2,0,3,0.8,0,0,0,0,0,18.3,0,33.1,0,0,66.9,REG I/S,25,35,17.3,0,2.6,51.7,0.2,0,1.5,0.4,0,0,0,0,0,17.2,9.1,7.88,1.64,6.23,2.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
10045341,42479410940000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.810113,-99.488464,Lewis Petroleum Group,Chamberlain State 1496 GU 5H,,,Hawkville,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",738,,716,feet,738,,716,224.94,,218.24,46866685,,,,11907,11925,,feet,11907,,3629.25,,Austin,Austin Chalk,,,PLG,HORIZONTAL,,,,,,,,,,,,,,158.965,,44.552,5.569,16.584,4.146,33.28,2.08,0.4719,0.1756,0.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.0000103,0.0000394,2.552,2.671,5,3.569,3.569,1.431,71.38,0,,28.62,0,100,,,,,Core Laboratories,,,,,,,,,,,,,,,,,2.3,0,1.6,92.5,0,0,1.4,0,0,0,0,0,0,2.2,0,79.4,20.6,0,0,,,,2.3,0,1.6,89.5,0,0,0.7,0,0,0,0,0,0,2.1,3.8,0.45,0.23,0.39,2.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,0.29,0.41,0.31,1.322580645,0.082,0.414,,25,19,17,,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10046627,42255316860000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.862069,-97.786325,Pioneer,Handy 02-01H,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,,,380,,354,feet,380,,354,115.82,,107.9,46883671,,PNR-H2-11,2236,13195,13220.5,13196,feet,13195,13196,4021.84,4022.14,Eagle Ford,Eagle Ford Shale,,,WLC,,1,1,4,inches,,,5455,5448,gm,,,,,54.607,,6.712,0.839,13.696,3.424,16.848,1.053,0.1802,0.3676,0.4522,115,degrees F,2.2075,356,1293,24,84.33,77.3,12.27,11.25,3.39,3.11,91.66,1.39028E-06,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829265,,,,12815.15,12827.4,,feet,12815.15,,3906.06,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.000000762,0.000322,2.352,2.608,11.19,7.076556,9.705087,1.484913,63.24,23.49,,13.27,0,100,20,0,9.8,5.44404E-05,Core Laboratories,,,,,,,,,,,,,,,,,17.8,0,2.2,63.9,0.4,0,3.2,0.8,0,0,0,0,0,11.7,11.2,34.4,0,0,54.4,REG I/S,25,35,16.4,0,2.1,57.6,0.3,0,1.6,0.4,0,0,0,0,0,10.8,10.8,4.39,0.91,3.43,2.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829266,,,,12839.15,12854.65,,feet,12839.15,,3913.37,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.00000167,0.000373,2.334,2.616,12.41,7.730189,9.753019,2.656981,62.29,16.3,,21.41,0,100,20,0,8.4,2.72565E-05,Core Laboratories,,,,,,,,,,,,,,,,,21.7,0,2.6,51.7,0.3,0,3.8,1,0,0,0,0,0,18.9,0,27.8,6.3,0,65.9,REG I/S,25,35,19.9,0,2.4,46.4,0.3,0,1.8,0.5,0,0,0,0,0,17.4,11.4,7.83,1.44,6.05,2.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829267,,,,12877.75,12888.75,,feet,12877.75,,3925.14,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.00000311,0.0000843,2.411,2.674,10.48,8.54644,9.556712,0.923288,81.55,9.64,,8.81,0,100,20,0,12.5,1.96083E-05,Core Laboratories,,,,,,,,,,,,,,,,,6.9,0,0.9,88.8,0.2,0,1.1,0,0,0,0,0,0,2.1,29,71,0,0,0,,,,6.8,0,0.9,84.9,0.2,0,0.6,0,0,0,0,0,0,2.1,4.6,0.41,0.09,0.33,2.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829268,,,,12904.85,12915.85,,feet,12904.85,,3933.4,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.0000249,0.00159,2.352,2.603,11.04,6.991632,9.246,1.794,63.33,20.42,,16.25,0,100,20,0,6.7,0.000347305,Core Laboratories,,,,,,,,,,,,,,,,,19,0.3,2,53,0,0,3.3,0.6,0,0,0,0,0,21.8,27,24.1,0,0,48.9,REG I/S,25,35,17.4,0.2,1.8,47.4,0,0,1.6,0.3,0,0,0,0,0,20.2,11,7.18,1.51,5.61,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
10043653,42255315740000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.939747,-97.797777,ConocoPhillips,Bordovsky A7 #1,,,Sugarkane,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",,,300,feet,,,300,,,91.44,46829269,,,,12926.95,12937.95,,feet,12926.95,,3940.13,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.000022,0.00235,2.384,2.637,10.95,7.166775,8.675685,2.274315,65.45,13.78,,20.77,0,100,20,0,8.2,0.000199789,Core Laboratories,,,,,,,,,,,,,,,,,13.5,0,0.5,55.5,0,0,3.5,1.7,0,0,0,0,0,22.7,25.3,25.1,0,0,49.5,REG I/S,25,35,12.6,0,0.5,50.4,0,0,1.7,0.9,0,0,0,0,0,21.2,10.7,7.58,1.63,6.01,2.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84,,,,,,,,,,,,,,,,Whole Rock,Baseline DGSI,,,,,,,,,,,,,,,,,,,,,
