Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Sample Analytical Group,Public Sample ID,Public Sample Canister ID,Depth,Depth - Log Corrected,Depth Bottom,Depth Units,Depth - Feet,Depth Bottom - Feet,Depth - Meters,Depth Bottom - Meters,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Lithology,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,Test Method Code - Dynamic,Test Method - Dynamic,Sample State - Dynamic,Sample State - Static,Porosity (Ambient) - Dynamic,Porosity (Confining Stress) - Dynamic,Porosity Units,Permeability (Ambient) - Dynamic,Permeability (Confining Stress) - Dynamic,Permeability Units,Confining Stress - Dynamic,Confining Stress - Static,Axial Stress - Dynamic,Stress Units - Dynamic,Bulk Density - Dynamic,Grain Density - Dynamic,Density Units,Brine Saturation - Dynamic,Brine Saturation - Static,Brine Saturation Units,Brine Type - Dynamic,Brine Type - Static,Brine Temperature - Dynamic,Brine Temperature units,Brine Resistivity - Dynamic,Brine Resistivity Units,Compressional Velocity - Dynamic,Shear Velocity - Dynamic,Velocity Units - Dynamic,Bulk Modulus - Dynamic,Young's Modulus - Dynamic,Young's Modulus - Static,Shear Modulus - Dynamic,Modulus Units,Poisson's Ratio - Dynamic,Poisson's Ratio - Static,Compressive Strength - Static,Compressive Strength Units,Unconfined Compressive Strength - Dynamic,Unconfined Compressive Strength Units,Unconfined Compressive Strength Notes,Pore Pressure - Static,Pore Pressure Units
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835689,,,,13264.1,13265.1,,feet,13264.1,,4042.9,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,3600,3600,3600,psi,2.645,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,19402,11626,feet/sec,6995041,11756247,6730000,4818565,psi,0.22,0.21,31875,psi,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835689,,,,13264.1,13265.1,,feet,13264.1,,4042.9,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3600,,10000,psi,2.645,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,20233,11970,feet/sec,7783917,12573064,,5107722,psi,0.231,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46803173,,,,13469,13468.5,,feet,13469,,4105.35,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,0.1132,,fraction,,,,3600,3600,3600,psi,2.407,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11938,6599,feet/sec,2740207,3617108,1610000,1412935,psi,0.28,0.26,25170,psi,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46803173,,,,13469,13468.5,,feet,13469,,4105.35,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,0.1132,,fraction,,,,3600,,9000,psi,2.407,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12820,7101,feet/sec,3151195,4184122,,1636082,psi,0.279,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46803174,,,,13480,13479.5,,feet,13480,,4108.7,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,3600,3600,3600,psi,2.337,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12515,7443,feet/sec,2607197,4280503,1470000,1745198,psi,0.226,0.2,22537,psi,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46803174,,,,13480,13479.5,,feet,13480,,4108.7,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3600,,12000,psi,2.337,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13718,8115,feet/sec,3162223,5106892,,2074558,psi,0.231,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46803171,,,,13370,13368.25,,feet,13370,,4075.18,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,3600,3600,3600,psi,2.269,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12021,6790,feet/sec,2539636,3569733,1440000,1410146,psi,0.266,0.25,20314,psi,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46803171,,,,13370,13368.25,,feet,13370,,4075.18,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3600,,12000,psi,2.269,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12798,7163,feet/sec,2917224,3992130,,1569330,psi,0.272,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835683,,,,13107.4,13107.9,,feet,13107.4,,3995.14,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,3600,3600,3600,psi,2.647,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,17289,9928,feet/sec,5975576,8818692,6900000,3516127,psi,0.254,0.24,52506,psi,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835683,,,,13107.4,13107.9,,feet,13107.4,,3995.14,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3600,,20000,psi,2.647,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,18153,10217,feet/sec,6791348,9445689,,3724074,psi,0.268,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835684,,,,13110.1,13110.6,,feet,13110.1,,3995.96,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,3600,3600,3600,psi,2.678,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,17533,9880,feet/sec,6396932,8930583,7610000,3523409,psi,0.267,0.26,55118,psi,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835684,,,,13110.1,13110.6,,feet,13110.1,,3995.96,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3600,,20000,psi,2.678,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,18775,10047,feet/sec,7865453,9467751,,3643177,psi,0.299,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835688,,,,13242.1,13243.1,,feet,13242.1,,4036.19,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,0,,3600,psi,2.54,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13770,7738,feet/sec,3759031,5204759,,2050356,psi,0.269,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835688,,,,13242.1,13243.1,,feet,13242.1,,4036.19,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1800,,8000,psi,2.54,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14927,8367,feet/sec,4433684,6093955,,2397454,psi,0.271,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835688,,,,13242.1,13243.1,,feet,13242.1,,4036.19,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3600,,13000,psi,2.54,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,15326,8472,feet/sec,4766411,6291792,,2457740,psi,0.28,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835688,,,,13242.1,13243.1,,feet,13242.1,,4036.19,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,5400,,18000,psi,2.54,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,15713,8664,feet/sec,5028121,6588385,,2570344,psi,0.282,,,,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835686,,,,13222.1,13223.1,,feet,13222.1,,4030.1,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,3600,3600,3600,psi,2.58,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,16892,9352,feet/sec,5868417,7781858,4920000,3042188,psi,0.279,0.28,35364,psi,,,,,
10029562,42123322020000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.007979,-97.620079,GeoSouthern,Migura #1,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",,,410,feet,,,410,,,124.97,46835686,,,,13222.1,13223.1,,feet,13222.1,,4030.1,,Austin,Austin Chalk,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3600,,10000,psi,2.58,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,18754,10028,feet/sec,7569997,9093530,,3498077,psi,0.3,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849123,,,,12675,12734.5,,feet,12675,,3863.34,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1560,,6600,psi,2.587,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,16311,9184,feet/sec,5357671,7459559,,2941588,psi,0.268,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849123,,,,12675,12734.5,,feet,12675,,3863.34,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,1560,1560,1560,psi,2.587,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14220,8142,feet/sec,3969704,5809186,6000000,2312384,psi,0.256,0.24,26557,psi,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849125,,,,12804,12862.5,,feet,12804,,3902.66,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,0,,500,psi,2.329,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,10538,6025,feet/sec,1966672,2865165,,1139511,psi,0.257,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849125,,,,12804,12862.5,,feet,12804,,3902.66,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,780,,4800,psi,2.329,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11559,6572,feet/sec,2386168,3419579,,1355736,psi,0.261,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849125,,,,12804,12862.5,,feet,12804,,3902.66,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1560,,10600,psi,2.329,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12372,7095,feet/sec,2697736,3966180,,1580191,psi,0.255,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849125,,,,12804,12862.5,,feet,12804,,3902.66,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2340,,17300,psi,2.329,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12856,7289,feet/sec,2964464,4213551,,1667930,psi,0.263,,,,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849124,1005671000,,,12724.5,12783,,feet,12724.5,,3878.43,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,1560,1560,1560,psi,2.451,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11946,7181,feet/sec,2442955,4147148,1820000,1703746,psi,0.217,0.23,9355,psi,,,,,
10043985,42123323090000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.2419,-97.357703,GeoSouthern,Muir Unit 1 #1 Pilot,,,,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",356,,322,feet,356,,322,108.51,,98.15,46849124,1005671000,,,12724.5,12783,,feet,12724.5,,3878.43,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1560,,6600,psi,2.451,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13066,7393,feet/sec,3232520,4566641,,1805643,psi,0.265,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865084,,,,14028.5,14031.9,,feet,14028.5,,4275.89,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,0,,500,psi,2.524,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12484,7420,feet/sec,2805148,4596879,,1873404,psi,0.227,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865084,,,,14028.5,14031.9,,feet,14028.5,,4275.89,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1290,,4300,psi,2.524,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13024,7580,feet/sec,3164941,4863876,,1955143,psi,0.244,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865084,,,,14028.5,14031.9,,feet,14028.5,,4275.89,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2580,,11600,psi,2.524,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13639,7719,feet/sec,3626888,5126936,,2027416,psi,0.264,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865084,,,,14028.5,14031.9,,feet,14028.5,,4275.89,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3870,,21900,psi,2.524,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13965,7837,feet/sec,3849462,5308542,,2089713,psi,0.27,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865082,,,,13978,13981,,feet,13978,,4260.49,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,2580,2580,2580,psi,2.386,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11832,6785,feet/sec,2529395,3716841,1230000,1480707,psi,0.255,0.21,14851,psi,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865082,,,,13978,13981,,feet,13978,,4260.49,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2580,,7000,psi,2.386,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11909,6828,feet/sec,2562483,3764765,,1499745,psi,0.255,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865083,,,,14011,14014.4,,feet,14011,,4270.55,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,0,,500,psi,2.438,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12335,7203,feet/sec,2726648,4232488,,1704877,psi,0.241,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865083,,,,14011,14014.4,,feet,14011,,4270.55,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1290,,3800,psi,2.438,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12613,7404,feet/sec,2825915,4456759,,1801221,psi,0.237,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865083,,,,14011,14014.4,,feet,14011,,4270.55,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2580,,9600,psi,2.438,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13000,7519,feet/sec,3076721,4639707,,1857866,psi,0.249,,,,,,,,
10045357,42123323660000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.947095,-97.608008,Abraxas Petroleum,T-Bird #1H,,,Sugarkane,Gulf Coast,USA,Texas,De Witt,"Cretaceous, Late","Cretaceous, Late",378,,346,feet,378,,346,115.21,,105.46,46865083,,,,14011,14014.4,,feet,14011,,4270.55,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3870,,15900,psi,2.438,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13387,7647,feet/sec,3326891,4833814,,1921472,psi,0.258,,,,,,,,
